episode,betabernoulli_ts_reward_mean,betabernoulli_ts_reward_std,betabernoulli_ts_regret_mean,betabernoulli_ts_regret_std,gaussian_hierarchical_ts_reward_mean,gaussian_hierarchical_ts_reward_std,gaussian_hierarchical_ts_regret_mean,gaussian_hierarchical_ts_regret_std,contextual_bayesian_ts_reward_mean,contextual_bayesian_ts_reward_std,contextual_bayesian_ts_regret_mean,contextual_bayesian_ts_regret_std,epsilongreedy_reward_mean,epsilongreedy_reward_std,epsilongreedy_regret_mean,epsilongreedy_regret_std,ucb_reward_mean,ucb_reward_std,ucb_regret_mean,ucb_regret_std
168,144.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,142.73113898108878,1.7056594085336112,8.200000000000001,2.8331372481167683,105.33333333333333,0.4714045207910317,61.927401027610735,4.997912995297296,131.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,138.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
169,145.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,143.83485036021725,1.585267570342586,8.200000000000001,2.8331372481167683,105.66666666666667,0.9428090415820634,62.307627625208546,5.088233952879754,132.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,139.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
170,146.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,144.84918551178131,1.6356526690159838,8.200000000000001,2.8331372481167683,106.33333333333333,1.247219128924647,62.97896327236149,5.144671116927975,133.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,140.0,9.201449161228174,10.399999999999997,5.656854249492374
171,147.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,145.96018554441164,1.4976078059820495,8.200000000000001,2.8331372481167683,107.33333333333333,1.247219128924647,63.55461481519696,4.905581221639763,134.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,140.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
172,148.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,146.97487874492796,1.5459212709787427,8.200000000000001,2.8331372481167683,108.33333333333333,1.247219128924647,63.97575868744995,4.9916801709826,135.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,141.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
173,149.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,148.0008514364,1.329972966380307,8.200000000000001,2.8331372481167683,109.0,0.816496580927726,64.26495894229178,4.703272288672743,136.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,142.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
174,149.66666666666666,1.247219128924647,9.133333333333336,3.488393453853634,149.03438585822883,1.571486584424558,8.200000000000001,2.8331372481167683,110.0,0.816496580927726,64.81161963567187,4.491429305067375,137.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,143.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
175,150.66666666666666,1.247219128924647,9.133333333333336,3.488393453853634,149.66448791455895,1.5873115677591803,8.266666666666667,2.782484900627892,111.0,0.816496580927726,65.08375341528485,4.601745546393601,138.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,144.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
176,151.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,150.55919404007224,1.521315904977153,8.266666666666667,2.782484900627892,111.33333333333333,0.9428090415820634,65.08375341528485,4.601745546393601,139.33333333333334,9.977753031397176,16.199999999999985,9.537295214053069,145.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
177,152.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,151.81405506667417,1.5238661985916937,8.266666666666667,2.782484900627892,112.33333333333333,0.9428090415820634,65.38236066244589,4.701584455170329,140.33333333333334,9.977753031397176,16.199999999999985,9.537295214053069,146.66666666666666,8.993825042154693,10.399999999999997,5.656854249492374
178,153.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,152.80800876603686,1.5724662418793112,8.266666666666667,2.782484900627892,112.66666666666667,0.4714045207910317,65.91750290523265,5.084970715170063,140.66666666666666,10.077477638553981,16.199999999999985,9.537295214053069,147.33333333333334,8.806563209081938,10.399999999999997,5.656854249492374
179,154.0,1.632993161855452,9.133333333333336,3.488393453853634,153.8899746526445,1.7164772832558965,8.266666666666667,2.782484900627892,113.66666666666667,0.4714045207910317,66.33565404788708,5.020794811128506,141.66666666666666,10.077477638553981,16.199999999999985,9.537295214053069,148.33333333333334,8.806563209081938,10.399999999999997,5.656854249492374
180,154.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,154.8896591120745,1.6263382326669211,8.266666666666667,2.782484900627892,114.66666666666667,0.4714045207910317,66.61500218702379,4.9614147927944865,142.33333333333334,10.530379332620875,16.199999999999985,9.537295214053069,149.0,9.273618495495704,10.399999999999997,5.656854249492374
181,155.0,2.160246899469287,9.133333333333336,3.488393453853634,155.6131452926353,1.742181662985223,8.266666666666667,2.782484900627892,115.33333333333333,0.4714045207910317,67.16766114754967,4.714184308372534,143.33333333333334,10.530379332620875,16.333333333333318,9.72191110613315,150.0,9.273618495495704,10.399999999999997,5.656854249492374
182,156.0,2.160246899469287,9.133333333333336,3.488393453853634,156.2368853372757,1.557788733923676,8.266666666666667,2.782484900627892,116.33333333333333,0.4714045207910317,67.6901705579758,4.7672061931884215,144.33333333333334,10.530379332620875,16.333333333333318,9.72191110613315,150.66666666666666,9.104333522498441,10.399999999999997,5.656854249492374
183,157.0,2.160246899469287,9.133333333333336,3.488393453853634,157.421932295196,1.471647662071046,8.266666666666667,2.782484900627892,116.66666666666667,0.4714045207910317,68.12389562990533,4.664365449297963,145.33333333333334,10.530379332620875,16.333333333333318,9.72191110613315,151.33333333333334,9.568466729604882,10.399999999999997,5.656854249492374
184,157.66666666666666,2.494438257849294,9.133333333333336,3.488393453853634,158.28206888998372,1.5321070926658207,8.266666666666667,2.782484900627892,117.33333333333333,0.4714045207910317,68.49200725735825,4.828188439800541,146.33333333333334,10.530379332620875,16.333333333333318,9.72191110613315,152.0,10.03327796219494,10.399999999999997,5.656854249492374
185,158.66666666666666,2.494438257849294,9.133333333333336,3.488393453853634,159.50902731418913,1.2222599304219126,8.266666666666667,2.782484900627892,118.33333333333333,0.4714045207910317,69.04419799754581,4.635204751423196,147.33333333333334,10.530379332620875,16.333333333333318,9.72191110613315,153.0,10.03327796219494,10.399999999999997,5.656854249492374
186,159.66666666666666,2.494438257849294,9.133333333333336,3.488393453853634,160.10583266632844,1.4151641263581625,8.266666666666667,2.782484900627892,119.0,0.816496580927726,69.40141010916538,4.572026580336588,148.33333333333334,10.530379332620875,16.333333333333318,9.72191110613315,154.0,10.03327796219494,10.399999999999997,5.656854249492374
187,160.66666666666666,2.494438257849294,9.133333333333336,3.488393453853634,161.04092794638936,1.5403822927672663,8.266666666666667,2.782484900627892,119.33333333333333,0.4714045207910317,69.66951880227724,4.462023155657359,148.66666666666666,10.077477638553981,16.599999999999984,9.609717304201316,155.0,10.03327796219494,10.399999999999997,5.656854249492374
188,161.66666666666666,2.494438257849294,9.133333333333336,3.488393453853634,161.80756897058814,1.507871062334795,8.266666666666667,2.782484900627892,120.0,0.816496580927726,69.95987809135444,4.3953217988283875,149.33333333333334,9.977753031397176,16.599999999999984,9.609717304201316,155.66666666666666,9.877021593352701,10.399999999999997,5.656854249492374
189,162.66666666666666,2.494438257849294,9.133333333333336,3.488393453853634,162.42651860319833,1.3367418646475246,8.266666666666667,2.782484900627892,120.66666666666667,0.9428090415820634,70.50868539609756,4.418029680519922,150.33333333333334,9.977753031397176,16.599999999999984,9.609717304201316,156.66666666666666,9.877021593352701,10.399999999999997,5.656854249492374
190,163.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,163.2792233490477,1.2396833020494415,8.266666666666667,2.782484900627892,121.66666666666667,0.9428090415820634,71.0515200636227,4.287931983579668,151.33333333333334,9.977753031397176,16.599999999999984,9.609717304201316,157.66666666666666,9.877021593352701,10.399999999999997,5.656854249492374
191,164.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,164.06036416392365,1.0585499762314736,8.266666666666667,2.782484900627892,122.66666666666667,0.9428090415820634,71.71365859853573,4.446765599094136,152.33333333333334,9.977753031397176,16.599999999999984,9.609717304201316,158.66666666666666,9.877021593352701,10.399999999999997,5.656854249492374
192,165.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,164.7159605656889,1.262300732565015,8.266666666666667,2.782484900627892,123.33333333333333,1.247219128924647,72.18214662594629,4.270438256190869,152.66666666666666,9.533566430716727,16.599999999999984,9.609717304201316,159.66666666666666,9.877021593352701,10.399999999999997,5.656854249492374
193,166.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,165.6337600210147,1.2267052825609182,8.266666666666667,2.782484900627892,124.33333333333333,1.247219128924647,72.38901580055459,4.38334121560411,153.0,9.626352718795768,16.93333333333332,9.636504668302805,160.66666666666666,9.877021593352701,10.399999999999997,5.656854249492374
194,167.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,166.77127682748088,1.5637949404732545,8.266666666666667,2.782484900627892,125.33333333333333,1.247219128924647,72.71582919806684,4.743748699020981,153.66666666666666,9.533566430716727,17.199999999999985,9.534498763263134,161.33333333333334,10.338708279513881,10.399999999999997,5.656854249492374
195,168.0,2.449489742783178,9.133333333333336,3.488393453853634,167.93456867806995,1.5925852427839702,8.266666666666667,2.782484900627892,126.33333333333333,1.247219128924647,73.01417871460377,4.385111214420895,154.33333333333334,9.977753031397176,17.399999999999988,9.807480138479313,162.0,10.198039027185569,10.399999999999997,5.656854249492374
196,169.0,2.449489742783178,9.133333333333336,3.488393453853634,168.82229162935639,1.858437742467584,8.266666666666667,2.782484900627892,127.33333333333333,1.247219128924647,73.2645152869422,4.490308650803138,155.0,9.899494936611665,17.533333333333317,9.760236791298754,163.0,10.198039027185569,10.399999999999997,5.656854249492374
197,170.0,2.449489742783178,9.133333333333336,3.488393453853634,169.75902681863093,1.7030989836734358,8.266666666666667,2.782484900627892,128.33333333333334,1.247219128924647,73.36548514741808,4.4811092292186405,156.0,9.899494936611665,17.533333333333317,9.760236791298754,164.0,10.198039027185569,10.399999999999997,5.656854249492374
198,171.0,2.449489742783178,9.133333333333336,3.488393453853634,170.51376489516215,1.56830369959696,8.266666666666667,2.782484900627892,129.33333333333334,1.247219128924647,73.998229097829,4.647636417855601,157.0,9.899494936611665,17.73333333333332,10.032391982418174,165.0,10.198039027185569,10.399999999999997,5.656854249492374
199,172.0,2.449489742783178,9.133333333333336,3.488393453853634,171.34773007462965,1.664248455973769,8.266666666666667,2.782484900627892,130.33333333333334,1.247219128924647,74.29064174926413,4.805182404232537,158.0,9.899494936611665,17.73333333333332,10.032391982418174,166.0,10.198039027185569,10.399999999999997,5.656854249492374
200,173.0,2.449489742783178,9.133333333333336,3.488393453853634,172.29015376210023,1.681565300813094,8.266666666666667,2.782484900627892,130.66666666666666,0.9428090415820634,74.85138238375215,4.788406229572372,159.0,9.899494936611665,17.73333333333332,10.032391982418174,167.0,10.198039027185569,10.399999999999997,5.656854249492374
201,173.66666666666666,2.0548046676563256,9.466666666666669,3.2221455929585523,172.95967935533102,1.891267164931441,8.466666666666667,3.0652170486860375,130.66666666666666,0.9428090415820634,75.57524297628186,4.882003887378844,160.0,9.899494936611665,17.73333333333332,10.032391982418174,168.0,10.198039027185569,10.399999999999997,5.656854249492374
202,174.33333333333334,2.494438257849294,9.933333333333335,2.885981442921781,173.49781150155385,2.136052781519887,8.8,3.394112549695426,131.33333333333334,1.247219128924647,75.94506078434277,4.8704709149826115,161.0,9.899494936611665,17.73333333333332,10.032391982418174,169.0,10.198039027185569,10.399999999999997,5.656854249492374
203,174.66666666666666,2.0548046676563256,10.46666666666667,2.7824849006278938,173.71238558141303,1.6727328911535655,9.200000000000001,3.2537158245099786,132.33333333333334,1.247219128924647,76.1605933034479,4.622505214190089,161.66666666666666,10.338708279513881,17.999999999999986,10.396153134693598,169.33333333333334,10.338708279513881,10.799999999999997,5.6568542494923735
204,175.0,2.160246899469287,11.000000000000002,2.4055491403558285,174.07853360238377,1.5277007135320375,9.533333333333335,3.0346151137976083,133.0,1.4142135623730951,76.5484479460692,4.432281218321205,162.33333333333334,9.977753031397176,17.999999999999986,10.396153134693598,169.33333333333334,10.338708279513881,10.999999999999995,5.656854249492373
205,176.0,2.160246899469287,11.466666666666669,2.6398653164297774,174.4513579207494,1.518351238410179,10.000000000000002,2.970970660687623,133.66666666666666,1.699673171197595,76.88305955009173,4.299899144933668,163.0,9.899494936611665,18.199999999999985,10.326664514740447,169.66666666666666,10.656244908763853,11.599999999999996,5.6568542494923735
206,176.66666666666666,2.0548046676563256,11.866666666666669,2.9272664533466863,174.6104180460235,1.428503181481922,10.66666666666667,3.0652170486860375,134.33333333333334,1.8856180831641267,77.54469466224576,4.315828638723006,164.0,9.899494936611665,18.199999999999985,10.326664514740447,169.66666666666666,10.656244908763853,12.399999999999997,5.6568542494923735
207,177.33333333333334,1.699673171197595,12.06666666666667,2.792052212182923,174.56678310272764,1.518052881879778,11.466666666666669,3.0652170486860375,135.0,1.4142135623730951,77.9133021899439,4.654248897616733,164.66666666666666,9.843215373488933,18.199999999999985,10.326664514740447,170.0,10.198039027185569,12.733333333333329,5.421766829692649
208,178.0,1.632993161855452,12.46666666666667,2.922708028904397,174.6963411446396,1.3872604776374553,12.200000000000003,3.111269837220806,135.33333333333334,1.8856180831641267,78.07598603569829,4.653827388369916,165.33333333333334,10.274023338281626,18.333333333333318,10.507563413507834,171.0,10.198039027185569,12.733333333333329,5.421766829692649
209,179.0,1.632993161855452,12.600000000000003,2.828427124746191,174.75546437441804,1.194749726189431,13.000000000000002,3.111269837220806,135.33333333333334,1.8856180831641267,78.5220171235429,4.318511875282405,166.0,9.899494936611665,18.333333333333318,10.507563413507834,172.0,10.198039027185569,12.733333333333329,5.421766829692649
210,179.66666666666666,1.247219128924647,12.66666666666667,2.7824849006278956,174.7717443223156,1.1405481237710418,13.800000000000002,3.111269837220806,136.33333333333334,1.8856180831641267,78.85357730549157,4.3191583275,167.0,9.899494936611665,18.399999999999984,10.485545606532174,173.0,10.198039027185569,12.733333333333329,5.421766829692649
211,180.66666666666666,1.247219128924647,12.733333333333336,2.7341462205879856,175.14702905268905,0.9817410673651077,14.600000000000003,3.111269837220806,137.33333333333334,1.8856180831641267,79.05148306404801,4.214325255602718,168.0,9.899494936611665,18.46666666666665,10.464330949574453,174.0,10.198039027185569,12.733333333333329,5.421766829692649
212,181.66666666666666,1.247219128924647,12.800000000000002,2.688246020487462,175.46225459390675,0.8890360762970445,15.400000000000006,3.111269837220806,138.33333333333334,1.8856180831641267,79.68980842642054,3.967981794575997,168.66666666666666,9.533566430716727,18.46666666666665,10.464330949574453,175.0,10.198039027185569,12.733333333333329,5.421766829692649
213,182.66666666666666,1.247219128924647,12.866666666666669,2.6449112566503183,175.58307981848466,0.8481553366109481,16.200000000000006,3.111269837220806,139.0,1.4142135623730951,80.08031298347679,3.8354395140356727,169.66666666666666,9.533566430716727,18.533333333333317,10.44392433693174,176.0,10.198039027185569,12.733333333333329,5.421766829692649
214,183.33333333333334,0.9428090415820634,13.066666666666668,2.4997777679003583,175.88557493374825,0.6585306148872203,16.800000000000008,3.2619012860600156,139.0,1.4142135623730951,80.62212805092695,4.142686938446583,170.66666666666666,9.533566430716727,18.599999999999984,10.42433051407457,177.0,10.198039027185569,12.733333333333329,5.421766829692649
215,183.66666666666666,1.247219128924647,13.333333333333336,2.4567367696917723,176.00941037537928,1.1147867101555726,17.33333333333334,3.4883934538536323,139.66666666666666,1.699673171197595,81.13113495488402,4.364571445835004,171.66666666666666,9.533566430716727,18.66666666666665,10.405554072492013,178.0,10.198039027185569,12.733333333333329,5.421766829692649
216,184.0,1.4142135623730951,13.800000000000002,2.6882460204874623,176.47517600151798,0.8957439735422725,17.93333333333334,3.2097074979228566,140.33333333333334,1.8856180831641267,81.28201071374758,4.409870858292373,172.66666666666666,9.533566430716727,18.733333333333317,10.387599444636946,179.0,10.198039027185569,12.733333333333329,5.421766829692649
217,184.33333333333334,1.699673171197595,14.000000000000002,2.545584412271573,176.48948726701983,0.659540388926216,18.666666666666675,3.1169785940162535,141.33333333333334,1.8856180831641267,81.60305506536604,4.78144886294952,173.66666666666666,9.533566430716727,18.799999999999983,10.370470898983625,179.66666666666666,9.877021593352701,12.733333333333329,5.421766829692649
218,185.0,2.160246899469287,14.066666666666668,2.4997777679003588,176.64345615334423,0.7053425265964813,19.466666666666672,3.1169785940162535,142.33333333333334,1.8856180831641267,81.7922485765418,4.7535401960957655,174.66666666666666,9.533566430716727,18.86666666666665,10.354172535209583,180.66666666666666,9.877021593352701,12.733333333333329,5.421766829692649
219,185.33333333333334,2.3570226039551585,14.4,2.4055491403558307,176.7099655572686,0.8138832757181762,20.266666666666676,3.1169785940162535,143.33333333333334,1.8856180831641267,81.98021641099801,4.7938332157305865,175.33333333333334,9.463379711052259,18.93333333333332,10.33870827951386,181.66666666666666,9.877021593352701,12.733333333333329,5.421766829692649
220,186.0,2.8284271247461903,14.466666666666669,2.362672686222582,177.02774016191336,0.39707109687079156,20.866666666666678,2.8394052585395775,144.0,2.160246899469287,82.0846893594565,4.72999734655713,176.33333333333334,9.463379711052259,18.93333333333332,10.33870827951386,182.66666666666666,9.877021593352701,12.733333333333329,5.421766829692649
221,186.66666666666666,3.299831645537222,14.666666666666666,2.2528993664954418,177.20735941190446,0.6366472506592096,21.666666666666675,2.8394052585395775,145.0,2.160246899469287,82.45847090351246,4.637352112585548,177.0,9.41629792788369,19.199999999999985,10.28526454043192,183.66666666666666,9.877021593352701,12.733333333333329,5.421766829692649
222,187.66666666666666,3.299831645537222,14.733333333333334,2.2231109334044103,177.62264024638375,0.9505606850605977,22.200000000000014,3.1026870075253563,145.66666666666666,2.3570226039551585,83.0246616631234,5.008361664831115,177.66666666666666,9.030811456096044,19.199999999999985,10.28526454043192,184.33333333333334,9.568466729604882,12.733333333333329,5.421766829692649
223,188.33333333333334,3.7712361663282534,14.799999999999999,2.196967607104546,177.79517104182673,1.0986864343735816,22.733333333333345,3.24276973520408,146.66666666666666,2.3570226039551585,83.45759125098853,4.856659989816829,178.66666666666666,9.030811456096044,19.199999999999985,10.28526454043192,185.33333333333334,9.568466729604882,12.93333333333333,5.289822513300626
224,189.33333333333334,3.7712361663282534,14.866666666666667,2.174600857373347,178.27874801575032,1.0372809925843256,23.26666666666668,2.876726534718853,147.33333333333334,2.6246692913372702,83.9787697982997,4.876123118784018,179.0,9.41629792788369,19.46666666666665,10.63369905327187,185.66666666666666,9.741092797468305,13.133333333333331,5.1699989254243395
225,190.33333333333334,3.7712361663282534,14.866666666666667,2.174600857373347,178.70029276059964,1.675819192496435,23.80000000000001,2.993325909419151,148.33333333333334,2.6246692913372702,84.44432089572916,4.736589124288194,179.33333333333334,9.809292646374773,19.533333333333317,10.621152898291617,186.66666666666666,9.741092797468305,13.133333333333331,5.1699989254243395
226,191.0,4.242640687119285,14.933333333333332,2.156128217172832,179.32475928849007,1.8743837960507153,24.00000000000001,2.993325909419151,149.33333333333334,2.6246692913372702,84.94877853585848,4.956325397893573,180.33333333333334,9.809292646374773,19.533333333333317,10.621152898291617,187.66666666666666,9.741092797468305,13.133333333333331,5.1699989254243395
227,192.0,4.242640687119285,15.066666666666665,2.1312489817527718,179.49552613737674,1.5923138067811242,24.60000000000001,2.7276363393971685,150.0,2.8284271247461903,85.23142116762682,4.771264416383327,181.33333333333334,9.809292646374773,19.533333333333317,10.621152898291617,188.66666666666666,9.741092797468305,13.133333333333331,5.1699989254243395
228,193.0,4.242640687119285,15.066666666666665,2.1312489817527718,180.03911765242063,1.3256779503612046,25.200000000000006,2.4657656011875875,151.0,2.8284271247461903,85.78814987518753,4.459058542334958,182.0,9.797958971132712,19.533333333333317,10.621152898291617,189.33333333333334,10.208928554075703,13.133333333333331,5.1699989254243395
229,194.0,4.242640687119285,15.066666666666665,2.1312489817527718,181.13344019235936,1.6213952565468779,25.40000000000001,2.4657656011875875,151.66666666666666,2.3570226039551585,86.51131562673032,4.641136668418775,183.0,9.797958971132712,19.533333333333317,10.621152898291617,190.33333333333334,10.208928554075703,13.133333333333331,5.1699989254243395
230,194.66666666666666,4.714045207910316,15.333333333333334,2.131248981752771,181.9779799409381,1.5874039069260066,25.60000000000001,2.4657656011875875,152.33333333333334,1.8856180831641267,87.06095738749468,4.316503055823015,184.0,9.797958971132712,19.533333333333317,10.621152898291617,191.0,10.03327796219494,13.133333333333331,5.1699989254243395
231,195.33333333333334,4.496912521077347,15.333333333333334,2.131248981752771,182.5997924688708,1.6490784412569242,25.80000000000001,2.4657656011875875,153.0,2.160246899469287,87.3857053239439,4.097099015804446,185.0,9.797958971132712,19.533333333333317,10.621152898291617,192.0,10.03327796219494,13.266666666666664,5.060522590492885
232,196.0,4.96655480858378,15.466666666666667,2.15612821717283,183.107562778236,1.7344090118297828,26.200000000000006,2.7276363393971685,153.33333333333334,2.6246692913372702,87.93957214008354,4.284795331742744,185.66666666666666,10.208928554075703,19.999999999999982,10.749263540664828,192.66666666666666,9.877021593352701,13.399999999999999,4.95580467734554
233,196.33333333333334,4.496912521077347,15.666666666666666,1.892675942210452,183.53481635756165,1.7642431990786822,26.466666666666672,2.714569742866975,153.66666666666666,2.494438257849294,88.5730242625071,4.4598415039120605,186.66666666666666,10.208928554075703,20.19999999999998,10.531223417374932,193.33333333333334,9.568466729604882,13.399999999999999,4.95580467734554
234,197.33333333333334,4.496912521077347,15.666666666666666,1.892675942210452,184.32465023548784,2.0654977545682582,26.666666666666675,2.714569742866975,154.0,2.160246899469287,89.21543895391335,4.483798650589505,187.0,9.797958971132712,20.39999999999998,10.316330096825428,194.33333333333334,9.568466729604882,13.399999999999999,4.95580467734554
235,198.33333333333334,4.496912521077347,15.666666666666666,1.892675942210452,185.09645571858755,2.0014557145367076,26.866666666666674,2.714569742866975,155.0,2.160246899469287,89.51381806243467,4.694215096844798,188.0,9.797958971132712,20.39999999999998,10.316330096825428,195.33333333333334,9.568466729604882,13.399999999999999,4.95580467734554
236,199.33333333333334,4.496912521077347,15.666666666666666,1.892675942210452,186.00213050705972,1.8195572094341348,27.00000000000001,2.7276363393971685,156.0,2.160246899469287,89.66624780506173,4.677497835483756,189.0,9.797958971132712,20.39999999999998,10.316330096825428,196.33333333333334,9.568466729604882,13.399999999999999,4.95580467734554
237,200.0,4.96655480858378,15.666666666666666,1.892675942210452,186.94952441054386,1.6453977792720116,27.200000000000003,2.7276363393971685,157.0,2.160246899469287,89.8114783495967,4.83053879705752,190.0,9.797958971132712,20.39999999999998,10.316330096825428,197.0,9.273618495495704,13.399999999999999,4.95580467734554
238,201.0,4.96655480858378,15.666666666666666,1.892675942210452,187.76266566026288,1.5228144029507023,27.400000000000006,2.7276363393971685,157.33333333333334,2.0548046676563256,90.21295010957874,4.438232406554164,191.0,9.797958971132712,20.39999999999998,10.316330096825428,198.0,9.273618495495704,13.399999999999999,4.95580467734554
239,202.0,4.96655480858378,15.666666666666666,1.892675942210452,188.63631416513547,1.6838296962494173,27.533333333333335,2.801586851926756,158.0,1.632993161855452,90.4729606142585,4.535053670730893,192.0,9.797958971132712,20.39999999999998,10.316330096825428,199.0,9.273618495495704,13.399999999999999,4.95580467734554
240,203.0,4.96655480858378,15.666666666666666,1.892675942210452,189.1709366873733,1.69805612603565,27.800000000000008,2.9933259094191507,158.66666666666666,2.0548046676563256,90.73224954765173,4.4000631376721655,193.0,9.797958971132712,20.39999999999998,10.316330096825428,199.66666666666666,9.741092797468305,13.399999999999999,4.95580467734554
241,204.0,4.96655480858378,15.666666666666666,1.892675942210452,189.75865054788062,1.7400813816525798,28.133333333333336,2.963481436119047,159.0,2.449489742783178,91.1145209992546,4.585610968489835,193.66666666666666,9.809292646374773,20.39999999999998,10.316330096825428,200.66666666666666,9.741092797468305,13.399999999999999,4.95580467734554
242,205.0,4.96655480858378,15.666666666666666,1.892675942210452,190.6283665276397,2.1027495699698115,28.26666666666667,2.9769484749021466,160.0,2.449489742783178,91.4124663368699,4.790497738722558,194.66666666666666,9.809292646374773,20.39999999999998,10.316330096825428,201.66666666666666,9.741092797468305,13.399999999999999,4.95580467734554
243,206.0,4.96655480858378,15.666666666666666,1.892675942210452,190.95528042786745,2.2151738299927217,28.400000000000006,3.0506829836393474,160.33333333333334,2.494438257849294,91.64468558310762,5.021427041390056,195.66666666666666,9.809292646374773,20.39999999999998,10.316330096825428,202.33333333333334,9.463379711052259,13.399999999999999,4.95580467734554
244,207.0,4.96655480858378,15.666666666666666,1.892675942210452,191.62147891669304,2.050215028749973,28.733333333333338,2.9044027881055965,161.33333333333334,2.494438257849294,92.23816389542294,4.995063850612439,196.66666666666666,9.809292646374773,20.39999999999998,10.316330096825428,203.33333333333334,9.463379711052259,13.399999999999999,4.95580467734554
245,207.66666666666666,5.436502143433363,15.800000000000002,1.9252705437591533,192.09196382115593,2.2252203571247446,28.866666666666674,2.9227080289043994,162.33333333333334,2.494438257849294,92.42237119280988,4.925607544461842,197.33333333333334,9.843215373488933,20.39999999999998,10.316330096825428,204.0,9.93310961716756,13.399999999999999,4.95580467734554
246,208.33333333333334,5.185449728701348,15.866666666666667,1.9482185594936605,192.532733028641,2.4856401461984317,29.200000000000006,2.790459938194183,162.66666666666666,2.0548046676563256,92.6076383305841,4.932694032543675,198.0,9.41629792788369,20.39999999999998,10.316330096825428,205.0,9.93310961716756,13.399999999999999,4.95580467734554
247,209.33333333333334,5.185449728701348,15.866666666666667,1.9482185594936605,192.95898471842898,2.4408064436257315,29.333333333333343,2.8015868519267637,163.0,2.449489742783178,92.96190643874814,4.691765877170475,198.66666666666666,9.463379711052259,20.533333333333314,10.281807018007829,206.0,9.93310961716756,13.399999999999999,4.95580467734554
248,210.33333333333334,5.185449728701348,15.866666666666667,1.9482185594936605,193.70449856193386,2.284263543053219,29.533333333333342,2.8015868519267655,164.0,2.449489742783178,93.53452976730914,4.705614633960571,199.66666666666666,9.463379711052259,20.533333333333314,10.281807018007829,207.0,9.93310961716756,13.399999999999999,4.95580467734554
249,211.33333333333334,5.185449728701348,15.866666666666667,1.9482185594936605,194.4450980221367,2.536726338829933,29.666666666666675,2.815828277592391,164.66666666666666,2.0548046676563256,94.03023734581996,4.981035238328387,200.66666666666666,9.463379711052259,20.533333333333314,10.281807018007829,208.0,9.93310961716756,13.399999999999999,4.95580467734554
250,212.33333333333334,5.185449728701348,15.866666666666667,1.9482185594936605,195.25800154910073,2.28199108915086,29.800000000000008,2.727636339397179,165.33333333333334,2.494438257849294,94.50603069186923,4.978696884543568,201.66666666666666,9.463379711052259,20.533333333333314,10.281807018007829,208.66666666666666,9.672412085697939,13.399999999999999,4.95580467734554
251,213.0,4.96655480858378,15.866666666666667,1.9482185594936605,196.1837183481763,2.080676681765904,30.00000000000001,2.7276363393971805,166.33333333333334,2.494438257849294,94.75562986687969,5.101761545267218,202.66666666666666,9.463379711052259,20.533333333333314,10.281807018007829,209.66666666666666,9.672412085697939,13.399999999999999,4.95580467734554
252,213.33333333333334,4.496912521077347,15.866666666666667,1.9482185594936605,196.71985970571544,2.280989100012459,30.266666666666676,2.9769484749021577,167.0,2.449489742783178,94.980565091419,5.118584064963945,203.66666666666666,9.463379711052259,20.533333333333314,10.281807018007829,210.66666666666666,9.672412085697939,13.399999999999999,4.95580467734554
253,214.33333333333334,4.496912521077347,15.866666666666667,1.9482185594936605,197.33662948319514,2.032051979741899,30.533333333333342,2.6948510575210416,168.0,2.449489742783178,95.28641328965529,5.220996158093736,204.33333333333334,9.843215373488933,20.79999999999998,10.637042195397466,211.66666666666666,9.672412085697939,13.399999999999999,4.95580467734554
